#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
116,"All Around Me","Flyleaf",147,11B,87,2025-01-04,03:18,74,"christian rock, christian alternative rock, emo","Flyleaf",2006-01-01,47,2,0,46,0,0,-5,A Major,4,1zN6ynJG4PdR61YWv4PQ3Y,USOCT0500076
117,"Are You Ten Years Ago","Tegan and Sara",138,8A,66,2025-01-04,03:17,30,"","The Con",2007-07-24,65,49,0,54,10,20,-10,A Minor,4,7jjX6UPbGwK9AMGjkeSwPj,USRE10700696
118,"Back in Your Head","Tegan and Sara",141,7B,80,2025-01-04,03:00,52,"","The Con",2007-07-24,75,4,4,82,0,0,-7,F Major,4,2Pdo1VvYDB9FqeuNx8D1FW,USRE10700697
119,"There Is Hope","Zoo Brazil,Rasmus Kellerman",128,2B,68,2025-01-04,06:15,29,"","Please Don't Panic",2010-02-08,78,7,55,43,0,10,-9,F#/G♭ Major,4,3eWquPz3CfZPWLYAyN9uLq,NLE711081581
120,"Cola","CamelPhat,Elderbrook",122,2B,74,2025-01-04,03:43,12,"melodic techno, house, progressive house, melodic house, tech house, ","Cola",2017-06-16,71,2,51,44,0,10,-8,F#/G♭ Major,3,1HrMWH5GUdK6Yi94rbANJA,GBCPZ1711555
121,"Formula (From  Euphoria: Season 1  Soundtrack)","Labrinth",145,1B,66,2025-01-04,01:31,80,"","Euphoria (Original Score from the HBO Series)",2019-10-04,57,4,6,23,0,10,-6,B Major,4,6EtKlIQmGPB9SX8UjDJG5s,USQX91902497
122,"Still Don't Know My Name (From  Euphoria: Season 1  Soundtrack)","Labrinth",90,7B,63,2025-01-04,02:33,76,"","Euphoria (Original Score from the HBO Series)",2019-10-04,32,47,26,31,10,20,-6,F Major,1,6N22FZs2ZhPBYi3b9XPajV,USQX91902507
123,"Kids","MGMT",123,11B,93,2025-03-06,05:02,85,"indie","Oracular Spectacular",2007-12-14,45,0,0,17,0,30,-4,A Major,4,1jJci4qxiYcOHhQR247rEU,USSM10702135
124,"Electric Feel","MGMT",103,3B,80,2025-03-06,03:49,83,"indie","Oracular Spectacular",2007-12-14,76,7,28,56,0,30,-4,C♯/D♭ Major,3,3FtYbEfBqAlGO46NUDQSAt,USSM10702131
125,"Driver","Blue October",165,12A,61,2025-03-06,04:41,27,"","Home",2016-04-22,55,10,35,25,0,60,-9,C♯/D♭ Minor,4,27H08UOnOSclCklRLojBFY,USZCN1600003
126,"L.E.S. Artistes","Santigold",118,12B,80,2025-03-06,03:24,64,"","Santigold",2008-04-29,87,3,0,73,0,10,-2,E Major,4,4dmCLAZbWYT0qtcG7GVMdb,USCJ80600133
127,"Walking with a Ghost","Tegan and Sara",118,11A,54,2025-03-06,02:30,51,"","So Jealous",2004-09-14,79,13,0,93,0,0,-6,F#/G♭ Minor,4,7ImkjvM1OKWhJ5HIPOHcHE,USRE10701158
128,"She Is","The Fray",139,6A,82,2025-03-06,03:56,57,"","How To Save A Life",2005-09-13,50,1,0,47,0,20,-3,G Minor,4,5Re8AyLirdL9F5VeLI8JzN,USSM10503838
129,"All at Once","The Fray",134,1B,86,2025-03-06,03:47,53,"","How To Save A Life",2005-09-13,50,2,0,51,0,0,-3,B Major,4,40NUp6VJswDOlGp63Pxybe,USSM10503840
130,"Habits (Stay High)","Tove Lo",110,7B,65,2025-03-04,03:29,80,"","Queen Of The Clouds",2014-01-01,73,7,0,35,0,0,-4,F Major,4,14OxJlLdcHNpgsm4DRwDOB,SE3NM1300101
131,"Genghis Khan","Miike Snow",94,3A,85,2025-03-06,03:32,63,"alternative dance","iii",2016-03-04,69,4,0,45,0,60,-3,A#/B♭ Minor,4,6MDijuuArPJv1vbp7K1x3f,USAT21503728
132,"Doing Good","Milky Chance",98,8A,73,2025-03-06,04:10,40,"","Blossom (Deluxe)",2017-03-17,71,29,11,73,0,10,-8,A Minor,4,4KAs4IcxluXDFGuV4XCEJa,DEVP21600010
133,"Desperado","Rihanna",94,5A,61,2025-01-04,03:06,72,"","ANTI (Deluxe)",2016-01-28,68,32,0,33,0,10,-5,C Minor,3,4mCf3vQf7z0Yseo0RxAi3V,QM5FT1600104
134,"Starboy","The Weeknd,Daft Punk",186,9B,59,2025-01-04,03:50,92,"french house, electronic, electro","Starboy",2016-11-25,68,14,0,49,20,10,-7,G Major,4,7MXVkk9YMctZqd1Srtv4MB,USUG11600976
135,"Escape From LA","The Weeknd",145,4A,53,2025-01-08,05:55,66,"","After Hours",2020-03-20,37,5,0,17,0,20,-9,F Minor,4,1sOW4PuG5X3Ie3EXUhAopJ,USUG12000655
136,"Hollywood's Bleeding","Post Malone",130,9A,65,2025-01-04,02:36,74,"","Hollywood's Bleeding",2019-09-06,41,33,0,17,0,10,-3,E Minor,4,7sWRlDoTDX8geTR8zzr2vt,USUM71915730
137,"Lioness","Songs: Ohia",80,1A,32,2025-01-08,06:36,0,"slowcore, alt country, anti-folk","The Lioness",2000-01-17,50,40,3,18,0,10,-12,G#/A♭ Minor,4,60DGbYeckYGaNA7ZBt5j0F,US38W0510701
138,"Shameful Company","Rainbow Kitten Surprise",130,8B,46,2025-01-04,03:41,0,"","Seven + Mary",2013-11-19,70,37,0,27,10,10,-12,C Major,4,35mL8keNDi2VLHrFXZCgJR,TCABT1491601
139,"The Mixed Tape - 2015 Remastered","Jack's Mannequin",101,3B,88,2025-03-06,03:14,54,"pop punk","Everything In Transit",2005-00-00,41,7,0,36,0,10,-4,C♯/D♭ Major,4,4NaPX1b3NsQqJrrAwkkvVc,USWB11507812
140,"Love And Memories","O.A.R.",122,12B,71,2025-03-06,03:27,54,"jam band","Stories Of A Stranger",2005-10-04,65,0,0,66,0,40,-5,E Major,4,0nDvTmQlCcJMIIrAzdy7z3,USAT20505332
141,"Say (All I Need)","OneRepublic",122,11B,74,2025-03-06,03:50,46,"soft pop","Dreaming Out Loud",2007-01-01,55,2,0,31,0,10,-6,A Major,4,6H4vq5gz0rlNjH0LBzu4An,USUM70758802
142,"Stop And Stare","OneRepublic",92,12B,86,2025-03-06,03:43,66,"soft pop","Dreaming Out Loud",2007-01-01,49,7,0,25,0,0,-4,E Major,4,48s0QHJgmiNsth3WEO6U4M,USUM70758804
143,"Cupid's Chokehold / Breakfast in America - Radio Mix","Gym Class Heroes",80,12A,68,2025-03-06,03:57,54,"","Cupid's Chokehold / Breakfast in America",2007-01-02,58,50,0,82,0,20,-5,C♯/D♭ Minor,4,6ajyEEzWZbw8ycDcJAN099,USAT20621892
144,"Crush","Ethel Cain",95,12B,36,2025-01-04,03:24,73,"southern gothic","Inbred",2021-04-23,53,3,0,22,0,10,-11,E Major,4,0nsIevK1SeDfZzDOi6Si75,GBKPL2143428
145,"Madness","Muse",180,6B,42,2025-03-06,04:41,71,"alternative rock, rock","The 2nd Law",2012-09-24,50,13,0,22,0,10,-8,A#/B♭ Major,4,0c4IEciLCDdXEhhKxj4ThA,GBAHT1200390
146,"Feel Again - With Heartbeats","OneRepublic",140,6A,82,2025-03-06,03:05,61,"soft pop","Native",2013-01-01,47,2,0,36,0,10,-8,G Minor,4,1nE1VjP943pIuFdNWcLgYM,USUM71209505
147,"With Me","Sum 41",175,12B,85,2025-03-06,04:51,66,"pop punk, punk, skate punk","Underclass Hero",2007-01-01,17,1,0,11,0,10,-4,E Major,3,1OTvWduKQV0MQd2gnGM9He,USUM70740344
148,"Stolen","Dashboard Confessional",102,5B,84,2025-03-06,03:19,53,"emo, pop punk","Dusk And Summer",2006-00-00,64,0,0,32,0,0,-4,D#/E♭ Major,4,1fZhHANKVFNZ9W8iSh76gF,USVR90690363
149,"The Remedy (I Won't Worry)","Jason Mraz",95,6B,87,2025-03-06,04:16,64,"soft pop, acoustic pop","Waiting for My Rocket to Come",2002-00-00,59,4,0,80,0,30,-5,A#/B♭ Major,4,4tK4ARuilOrBzwVQK73E0Y,USEE10240649
150,"Geek in the Pink","Jason Mraz",92,3A,75,2025-03-06,03:55,47,"soft pop, acoustic pop","Mr. A-Z",2005-07-26,67,37,0,90,0,0,-4,A#/B♭ Minor,4,2MMRWb4gn8mwpK5RLlPtl5,USEE10500844
151,"Let Love In","The Goo Goo Dolls",119,10B,91,2025-03-06,05:01,55,"","Let Love In",2006-00-00,53,2,0,17,0,10,-3,D Major,4,1wt8PzNPhWi5o0voZjzhMs,USWB10601331
152,"Welcome to My Life","Simple Plan",173,3B,86,2025-03-08,03:26,63,"pop punk, punk, emo","Still Not Getting Any...",2004-10-25,42,1,0,49,10,0,-5,C♯/D♭ Major,4,714Lw0m2SmCEhKSPw0Dn8J,USAT20402001
153,"Drowning","Backstreet Boys",142,2B,78,2025-03-23,04:27,74,"","The Hits--Chapter One",2001-10-23,57,8,0,48,0,10,-6,F#/G♭ Major,4,0AiTIiCQ15NW8QHQwSxKuR,USJI10100373
